,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,creature
1,15.210707369880401,10.182435959920712,0.0363483284458783,0.03345814420557478,196.0,10000.0,0.0,0.00035087719298245617,0.0,750.0,2.0,64.0,10.0,10000.0,202.0,-11.831153487035408,100.0,1.0,1.0,two_depletion_nutrient_B_s202l64L10T10000N100_c2_parameters.csv,c2
1,15.224916421133914,10.246630459225836,0.11748385533321412,0.015956069842212022,9.0,10000.0,0.0,0.00035087719298245617,1.0,42.0,2.0,64.0,15.0,500.0,372.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s372l64L15T500N10000_c1_parameters.csv,c1
1,7.341049353662962,8.000223506497763,0.04239878067928485,0.036921285214966,374.0,10000.0,0.0,0.00035087719298245617,16.0,971.0,2.0,64.0,15.0,10000.0,213.0,-16.54033333333382,100.0,1.0,1.0,two_depletion_nutrient_B_s213l64L15T10000N100_c2_parameters.csv,c2
1,11.310636026340763,7.503413613419485,0.11382048017347147,0.015149231360045827,7.0,10000.0,0.0,0.00035087719298245617,1.0,33.0,2.0,64.0,15.0,500.0,256.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s256l64L15T500N1000_c1_parameters.csv,c1
1,13.0,10.0,0.1296926269592854,0.018135107708350872,2.0,10000.0,0.0,0.00035087719298245617,1.0,22.0,2.0,64.0,20.0,500.0,260.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s260l64L20T500N1000_c1_parameters.csv,c1
1,18.160292843971973,7.903975631042996,0.12045758430977559,0.017795124603804804,10.0,10000.0,0.0,0.00035087719298245617,1.0,39.0,2.0,64.0,15.0,1000.0,417.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s417l64L15T1000N10000_c1_parameters.csv,c1
1,26.110756814322308,9.920265503766053,0.07464682614910984,0.0772575939599493,274.0,7222.6,18010575.24,0.00035087719298245617,2.0,514.0,2.0,64.0,30.0,10000.0,231.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s231l64L30T10000N100_c1_parameters.csv,c1
1,13.587966792122378,8.25891121769265,0.12344243387882417,0.015,3.0,8012.7,15797445.209999999,0.00035087719298245617,7.0,19.0,2.0,64.0,30.0,1000.0,318.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s318l64L30T1000N1000_c2_parameters.csv,c2
1,11.689162159782883,9.514805073468185,0.12250332967033266,0.016048016162526508,8.0,7022.6,20684866.24,0.00035087719298245617,3.0,36.0,2.0,64.0,20.0,1000.0,548.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s548l64L20T1000N100000_c2_parameters.csv,c2
1,13.0,10.0,0.11233368429550707,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,45.0,2.0,64.0,15.0,500.0,490.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s490l64L15T500N100000_c2_parameters.csv,c2
1,13.0,10.0,0.13210309896522626,0.01794724971949529,2.0,10000.0,0.0,0.00035087719298245617,1.0,17.0,2.0,64.0,20.0,500.0,269.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s269l64L20T500N1000_c1_parameters.csv,c1
1,13.0,10.0,0.1233416080287352,0.02071747413276383,4.0,10000.0,0.0,0.00035087719298245617,1.0,68.0,2.0,64.0,20.0,1000.0,304.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s304l64L20T1000N1000_c2_parameters.csv,c2
1,10.865664055650555,8.473177492649217,0.11827235043456152,0.015,4.0,10000.0,0.0,0.00035087719298245617,1.0,49.0,2.0,64.0,20.0,1000.0,182.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s182l64L20T1000N100_c2_parameters.csv,c2
1,16.14630177941691,2.4444993360236165,0.023891752179781615,0.01530061036436483,553.0,1218.7,8573967.409999998,0.00035087719298245617,0.0,1051.0,2.0,64.0,20.0,10000.0,587.0,14.61833333333334,100000.0,1.0,1.0,two_depletion_nutrient_B_s587l64L20T10000N100000_c1_parameters.csv,c1
1,5.9340403167117906,21.915848336310006,0.06902535380617723,0.015349463654382878,384.0,787.8,27225.159999999996,0.00035087719298245617,0.0,938.0,2.0,64.0,15.0,10000.0,573.0,3.375114008478249,100000.0,1.0,1.0,two_depletion_nutrient_B_s573l64L15T10000N100000_c1_parameters.csv,c1
1,35.03051060360782,5.5749139007309845,0.08537288980792429,0.07330035493586846,231.0,10000.0,0.0,0.00035087719298245617,4.0,696.0,2.0,64.0,30.0,10000.0,115.0,-16.45888234228505,10.0,1.0,1.0,two_depletion_nutrient_B_s115l64L30T10000N10_c1_parameters.csv,c1
1,14.493361299044807,6.562038685341779,0.0650377684101255,0.05721603207321616,159.0,9048.5,8148170.25,0.00035087719298245617,1.0,521.0,2.0,64.0,15.0,10000.0,339.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s339l64L15T10000N1000_c1_parameters.csv,c1
1,14.034873383542104,10.902982991183134,0.03626240146504801,0.03213323587068364,83.0,10000.0,0.0,0.00035087719298245617,2.0,269.0,2.0,64.0,30.0,10000.0,232.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s232l64L30T10000N100_c2_parameters.csv,c2
1,13.0,9.541401612865526,0.129975934705676,0.019764947523460273,6.0,9004.7,8915598.809999999,0.00035087719298245617,1.0,63.0,2.0,64.0,20.0,1000.0,181.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s181l64L20T1000N100_c1_parameters.csv,c1
1,9.24177996810255,9.327649359989874,0.12011687626423824,0.015,7.0,9007.7,8861933.61,0.00035087719298245617,3.0,36.0,2.0,64.0,20.0,1000.0,548.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s548l64L20T1000N100000_c1_parameters.csv,c1
1,13.0,12.001643623886876,0.1253528759973411,0.018810506153035006,5.0,10000.0,0.0,0.00035087719298245617,2.0,22.0,2.0,64.0,20.0,500.0,264.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s264l64L20T500N1000_c2_parameters.csv,c2
1,12.62105193165777,8.692566581209796,0.046880307205476195,0.03888866196702855,445.0,1163.2,8676971.959999997,0.00035087719298245617,0.0,893.0,2.0,64.0,10.0,10000.0,324.0,-0.0005482519641191175,1000.0,1.0,1.0,two_depletion_nutrient_B_s324l64L10T10000N1000_c2_parameters.csv,c2
1,35.93257595117444,4.444215919869921,0.04670337452414357,0.029135143987848826,347.0,190.1,2006.2900000000002,0.00035087719298245617,0.0,987.0,2.0,64.0,20.0,10000.0,101.0,16.420666666665966,10.0,1.0,1.0,two_depletion_nutrient_B_s101l64L20T10000N10_c1_parameters.csv,c1
1,15.881603208795092,8.21387945928667,0.14007913850296974,0.019286749940761582,10.0,9005.5,8901272.25,0.00035087719298245617,3.0,27.0,2.0,64.0,10.0,500.0,362.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s362l64L10T500N10000_c2_parameters.csv,c2
1,11.656360686268126,4.898782430559461,0.11604422286400513,0.01988739255807362,12.0,10000.0,0.0,0.00035087719298245617,1.0,57.0,2.0,64.0,20.0,500.0,25.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s25l64L20T500N10_c1_parameters.csv,c1
1,10.182432464836818,10.0,0.12513380192024542,0.017944079018463586,7.0,10000.0,0.0,0.00035087719298245617,1.0,34.0,2.0,64.0,10.0,500.0,368.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s368l64L10T500N10000_c2_parameters.csv,c2
1,11.40637603234541,13.543253775764548,0.04673193691526136,0.0413149865362427,131.0,10000.0,0.0,0.00035087719298245617,9.0,475.0,2.0,64.0,30.0,10000.0,590.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s590l64L30T10000N100000_c2_parameters.csv,c2
1,12.622624278836053,10.186031435286816,0.12373181996047825,0.016051653838980537,5.0,10000.0,0.0,0.00035087719298245617,4.0,20.0,2.0,64.0,10.0,500.0,363.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s363l64L10T500N10000_c1_parameters.csv,c1
1,5.897691293099705,46.90655297585458,0.028949171277545913,0.026595771459181888,270.0,10000.0,0.0,0.00035087719298245617,1.0,1178.0,2.0,64.0,15.0,10000.0,217.0,-16.54683333333378,100.0,1.0,1.0,two_depletion_nutrient_B_s217l64L15T10000N100_c1_parameters.csv,c1
1,13.0,10.0,0.12954869876212813,0.01811796861136653,2.0,10000.0,0.0,0.00035087719298245617,1.0,26.0,2.0,64.0,10.0,1000.0,526.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s526l64L10T1000N100000_c1_parameters.csv,c1
1,14.737297663019861,10.0,0.1399172834536859,0.019479045739330954,4.0,9007.9,8858361.69,0.00035087719298245617,1.0,24.0,2.0,64.0,15.0,500.0,15.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s15l64L15T500N10_c1_parameters.csv,c1
1,13.0,12.208513391674584,0.11552123558568231,0.015173979490236633,4.0,10000.0,0.0,0.00035087719298245617,2.0,47.0,2.0,64.0,10.0,500.0,487.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s487l64L10T500N100000_c2_parameters.csv,c2
1,9.336625302549294,13.663680165925294,0.02672534468615043,0.009310145977869692,320.0,8536.2,5384462.16,0.00035087719298245617,4.0,923.0,2.0,64.0,30.0,10000.0,230.0,-11.471666666666351,100.0,1.0,1.0,two_depletion_nutrient_B_s230l64L30T10000N100_c2_parameters.csv,c2
1,8.771121862466883,20.506676454074263,0.13820297596112469,0.09116722594363091,191.0,10000.0,0.0,0.00035087719298245617,19.0,606.0,2.0,64.0,30.0,10000.0,356.0,-5.986194315509238,1000.0,1.0,1.0,two_depletion_nutrient_B_s356l64L30T10000N1000_c1_parameters.csv,c1
1,15.663588569551907,8.854926896513907,0.12030651681995094,0.015,4.0,10000.0,0.0,0.00035087719298245617,1.0,85.0,2.0,64.0,30.0,500.0,519.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s519l64L30T500N100000_c2_parameters.csv,c2
1,3.942056860698734,5.7421483699699065,0.016828096210969833,0.021785368647758506,380.0,10000.0,0.0,0.00035087719298245617,0.0,1035.0,2.0,64.0,15.0,10000.0,98.0,-10.64922223178155,10.0,1.0,1.0,two_depletion_nutrient_B_s98l64L15T10000N10_c2_parameters.csv,c2
1,31.442316533063657,11.726610498902218,0.036124403067754565,0.030945220447486238,542.0,10000.0,0.0,0.00035087719298245617,140.0,1428.0,2.0,64.0,15.0,10000.0,452.0,-16.382499999999254,10000.0,1.0,1.0,two_depletion_nutrient_B_s452l64L15T10000N10000_c1_parameters.csv,c1
1,13.0,10.0,0.11945000364163634,0.015040536396383268,3.0,10000.0,0.0,0.00035087719298245617,1.0,43.0,2.0,64.0,10.0,500.0,243.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s243l64L10T500N1000_c2_parameters.csv,c2
1,10.89138837019831,10.0,0.11954233388326921,0.017028719435909105,4.0,10000.0,0.0,0.00035087719298245617,1.0,19.0,2.0,64.0,10.0,500.0,246.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s246l64L10T500N1000_c1_parameters.csv,c1
1,13.0,10.0,0.13294256897260556,0.017641427481204223,2.0,9006.5,8883380.25,0.00035087719298245617,1.0,15.0,2.0,64.0,15.0,500.0,253.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s253l64L15T500N1000_c1_parameters.csv,c1
1,9.092148850142644,3.3116234221828273,0.12093741094531411,0.018283148960454673,78.0,99.4,6.239999999999999,0.00035087719298245617,286.0,736.0,2.0,64.0,20.0,10000.0,349.0,0.03861116514295304,1000.0,1.0,1.0,two_depletion_nutrient_B_s349l64L20T10000N1000_c2_parameters.csv,c2
1,29.29124062519813,6.975558229824035,0.04745153029720866,0.029902776578677143,203.0,153.4,598.8399999999999,0.00035087719298245617,0.0,601.0,2.0,64.0,10.0,10000.0,88.0,0.01882640586794082,10.0,1.0,1.0,two_depletion_nutrient_B_s88l64L10T10000N10_c2_parameters.csv,c2
1,13.0,8.189987579393133,0.11397016209557365,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,13.0,2.0,64.0,20.0,500.0,265.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s265l64L20T500N1000_c1_parameters.csv,c1
1,31.1013371057651,14.947463224093628,0.08208758614516655,0.029080450496543973,230.0,169.0,796.2,0.00035087719298245617,11.0,784.0,2.0,64.0,15.0,10000.0,451.0,0.11566666666661263,10000.0,1.0,1.0,two_depletion_nutrient_B_s451l64L15T10000N10000_c1_parameters.csv,c1
1,19.5224629883895,14.485086586795322,0.02875600325873109,0.026638429134778877,140.0,10000.0,0.0,0.00035087719298245617,2.0,362.0,2.0,64.0,30.0,10000.0,118.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s118l64L30T10000N10_c1_parameters.csv,c1
1,6.374108456972966,38.83157273044506,0.12783975602062664,0.1103702250662708,233.0,10000.0,0.0,0.00035087719298245617,7.0,765.0,2.0,64.0,15.0,10000.0,577.0,-10.612167584296003,100000.0,1.0,1.0,two_depletion_nutrient_B_s577l64L15T10000N100000_c1_parameters.csv,c1
1,12.219412280651511,10.316843994355274,0.0270159945404904,0.024324275315509628,240.0,10000.0,0.0,0.00035087719298245617,6.0,986.0,2.0,64.0,15.0,10000.0,459.0,-16.289666666665653,10000.0,1.0,1.0,two_depletion_nutrient_B_s459l64L15T10000N10000_c1_parameters.csv,c1
1,13.540070167054413,9.794048169257373,0.1324083100007387,0.018166683467987176,6.0,10000.0,0.0,0.00035087719298245617,1.0,27.0,2.0,64.0,30.0,500.0,270.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s270l64L30T500N1000_c2_parameters.csv,c2
1,8.037317889026767,5.1054580296168695,0.09804906619742904,0.12145758720024999,405.0,8175.6,13340532.64,0.00035087719298245617,0.0,915.0,2.0,64.0,20.0,10000.0,100.0,-10.949825213021768,10.0,1.0,1.0,two_depletion_nutrient_B_s100l64L20T10000N10_c2_parameters.csv,c2
1,13.455504627572095,10.0,0.12013290436509479,0.015410968004627216,4.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,15.0,1000.0,413.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s413l64L15T1000N10000_c1_parameters.csv,c1
1,13.893043098400875,11.703219525738772,0.03173062075095376,0.021119718056484174,150.0,10000.0,0.0,0.00035087719298245617,2.0,583.0,2.0,64.0,30.0,10000.0,237.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s237l64L30T10000N100_c2_parameters.csv,c2
1,13.0,10.0,0.11139021528194439,0.017667380566745685,3.0,10000.0,0.0,0.00035087719298245617,2.0,22.0,2.0,64.0,10.0,1000.0,288.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s288l64L10T1000N1000_c1_parameters.csv,c1
1,12.863052759039212,7.9740683789211175,0.11792532201851987,0.015,6.0,10000.0,0.0,0.00035087719298245617,1.0,22.0,2.0,64.0,30.0,500.0,35.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s35l64L30T500N10_c1_parameters.csv,c1
1,9.943323119618858,9.95051521916698,0.13291247018430122,0.01886272965675103,9.0,9005.6,8899482.24,0.00035087719298245617,2.0,43.0,2.0,64.0,20.0,1000.0,423.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s423l64L20T1000N10000_c1_parameters.csv,c1
1,13.603131492134247,11.42215655722425,0.13605741163598772,0.021659485631796753,8.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,10.0,500.0,6.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s6l64L10T500N10_c1_parameters.csv,c1
1,6.8668464441412125,17.417859262171923,0.035361425992564616,0.03188060582524078,69.0,10000.0,0.0,0.00035087719298245617,4.0,797.0,2.0,64.0,15.0,10000.0,454.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s454l64L15T10000N10000_c1_parameters.csv,c1
1,13.0,10.0,0.12324270407409692,0.020682825674620736,3.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,30.0,1000.0,437.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s437l64L30T1000N10000_c2_parameters.csv,c2
1,43.990125597186385,9.34849180675154,0.05317959211234672,0.053361722236206735,528.0,10000.0,0.0,0.00035087719298245617,7.0,1055.0,2.0,64.0,10.0,10000.0,86.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s86l64L10T10000N10_c2_parameters.csv,c2
1,13.0,11.382515726633303,0.10844093837676798,0.015,3.0,10000.0,0.0,0.00035087719298245617,3.0,25.0,2.0,64.0,20.0,500.0,146.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s146l64L20T500N100_c1_parameters.csv,c1
1,11.16215815545331,10.0,0.14008339185992605,0.01984669765280539,4.0,10000.0,0.0,0.00035087719298245617,1.0,14.0,2.0,64.0,30.0,500.0,394.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s394l64L30T500N10000_c1_parameters.csv,c1
1,13.0,10.0,0.11763268919783118,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,61.0,2.0,64.0,30.0,1000.0,313.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s313l64L30T1000N1000_c1_parameters.csv,c1
1,28.324564631859072,18.400872093618187,0.09847122294355624,0.02506331093207031,236.0,2356.9,14610388.690000003,0.00035087719298245617,0.0,759.0,2.0,64.0,20.0,10000.0,584.0,-7.288484562066742,100000.0,1.0,1.0,two_depletion_nutrient_B_s584l64L20T10000N100000_c2_parameters.csv,c2
1,12.927535822464366,10.0,0.11616762352974272,0.01784862112126242,4.0,10000.0,0.0,0.00035087719298245617,1.0,16.0,2.0,64.0,20.0,1000.0,63.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s63l64L20T1000N10_c1_parameters.csv,c1
1,4.527106278459352,5.231538907101157,0.09984114733801353,0.048378696524720266,290.0,10000.0,0.0,0.00035087719298245617,7.0,899.0,2.0,64.0,20.0,10000.0,345.0,-9.094947017729282e-13,1000.0,1.0,1.0,two_depletion_nutrient_B_s345l64L20T10000N1000_c1_parameters.csv,c1
1,1.7792008839634759,35.195354913543994,0.12290705252875181,0.10621051353290983,422.0,10000.0,0.0,0.00035087719298245617,132.0,891.0,2.0,64.0,10.0,10000.0,443.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s443l64L10T10000N10000_c1_parameters.csv,c1
1,11.396822399110638,10.0,0.11995003431492994,0.016111873392997182,4.0,10000.0,0.0,0.00035087719298245617,1.0,18.0,2.0,64.0,10.0,500.0,369.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s369l64L10T500N10000_c2_parameters.csv,c2
1,31.143700653529137,6.075564801461173,0.04103414727629583,0.058063115291253534,244.0,6172.1,21984999.29,0.00035087719298245617,0.0,666.0,2.0,64.0,30.0,10000.0,233.0,-17.255836597041707,100.0,1.0,1.0,two_depletion_nutrient_B_s233l64L30T10000N100_c1_parameters.csv,c1
1,20.549950280804104,29.263897174628735,0.1095531306972786,0.03017263811326301,169.0,501.3,4670.21,0.00035087719298245617,0.0,636.0,2.0,64.0,10.0,10000.0,201.0,9.840855414501675,100.0,1.0,1.0,two_depletion_nutrient_B_s201l64L10T10000N100_c1_parameters.csv,c1
1,13.161551781472584,10.0,0.12284820772291735,0.016355957644374017,5.0,9010.8,8806649.76,0.00035087719298245617,4.0,25.0,2.0,64.0,15.0,1000.0,179.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s179l64L15T1000N100_c2_parameters.csv,c2
1,12.076719994210455,10.194496853733513,0.11606814379879353,0.015,5.0,10000.0,0.0,0.00035087719298245617,3.0,56.0,2.0,64.0,20.0,1000.0,547.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s547l64L20T1000N100000_c2_parameters.csv,c2
1,13.0,10.358488266512142,0.12505309970782055,0.018480459786971017,5.0,9007.0,8874441.0,0.00035087719298245617,1.0,38.0,2.0,64.0,10.0,1000.0,169.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s169l64L10T1000N100_c2_parameters.csv,c2
1,13.074885615559378,10.85143271895026,0.10821035637791307,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,30.0,500.0,31.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s31l64L30T500N10_c1_parameters.csv,c1
1,13.0,8.568298339496751,0.1091367434555614,0.015,4.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,10.0,500.0,8.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s8l64L10T500N10_c1_parameters.csv,c1
1,27.06459471211022,27.1866321667346,0.05056269567600674,0.023057881671155276,217.0,8170.9,13386897.290000001,0.00035087719298245617,0.0,618.0,2.0,64.0,30.0,10000.0,116.0,0.08552746981968085,10.0,1.0,1.0,two_depletion_nutrient_B_s116l64L30T10000N10_c1_parameters.csv,c1
1,13.0,11.656801730244755,0.11839919912782727,0.01831904542761677,4.0,10000.0,0.0,0.00035087719298245617,1.0,17.0,2.0,64.0,30.0,1000.0,554.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s554l64L30T1000N100000_c1_parameters.csv,c1
1,13.0,10.0,0.11476355860628314,0.016281718589236452,3.0,10000.0,0.0,0.00035087719298245617,1.0,15.0,2.0,64.0,20.0,500.0,384.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s384l64L20T500N10000_c1_parameters.csv,c1
1,12.835290062395098,9.84888057640476,0.12021838616313629,0.017290923689795238,9.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,10.0,500.0,485.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s485l64L10T500N100000_c2_parameters.csv,c2
1,13.0,10.0,0.12448535755285095,0.0178342982809143,3.0,10000.0,0.0,0.00035087719298245617,2.0,30.0,2.0,64.0,10.0,1000.0,163.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s163l64L10T1000N100_c1_parameters.csv,c1
1,13.0,10.0,0.11579511173520375,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,20.0,500.0,267.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s267l64L20T500N1000_c2_parameters.csv,c2
1,12.084624643169935,10.0,0.1291466058158605,0.01801719329027791,5.0,9005.2,8906643.36,0.00035087719298245617,10.0,52.0,2.0,64.0,20.0,1000.0,66.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s66l64L20T1000N10_c2_parameters.csv,c2
1,15.518367364037514,10.146759074307385,0.12157242337980073,0.01689723114863039,5.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,15.0,1000.0,175.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s175l64L15T1000N100_c1_parameters.csv,c1
1,13.0,10.0,0.1322176933756063,0.01782378613673281,5.0,8015.4,15754548.84,0.00035087719298245617,6.0,33.0,2.0,64.0,15.0,1000.0,534.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s534l64L15T1000N100000_c1_parameters.csv,c1
1,14.839848551590626,10.0,0.11885138274278302,0.015517300066764293,7.0,10000.0,0.0,0.00035087719298245617,1.0,47.0,2.0,64.0,20.0,500.0,29.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s29l64L20T500N10_c2_parameters.csv,c2
1,10.22496686487291,8.894239017978144,0.11193988649904148,0.015,6.0,10000.0,0.0,0.00035087719298245617,1.0,40.0,2.0,64.0,10.0,500.0,360.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s360l64L10T500N10000_c2_parameters.csv,c2
1,0.6985216303136977,5.091124373460797,0.11478676040340707,0.09953346698520474,442.0,10000.0,0.0,0.00035087719298245617,231.0,958.0,2.0,64.0,20.0,10000.0,583.0,-16.03883333333397,100000.0,1.0,1.0,two_depletion_nutrient_B_s583l64L20T10000N100000_c2_parameters.csv,c2
1,13.0,10.0,0.11784732703300897,0.017559220883264663,3.0,10000.0,0.0,0.00035087719298245617,1.0,36.0,2.0,64.0,15.0,1000.0,298.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s298l64L15T1000N1000_c2_parameters.csv,c2
1,13.0,10.0,0.13522467065224134,0.01960320913658835,5.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,30.0,500.0,272.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s272l64L30T500N1000_c1_parameters.csv,c1
1,21.346403635993024,8.835068327213307,0.022304087024502935,0.020374380343553437,148.0,10000.0,0.0,0.00035087719298245617,6.0,629.0,2.0,64.0,15.0,10000.0,336.0,-10.642541024042657,1000.0,1.0,1.0,two_depletion_nutrient_B_s336l64L15T10000N1000_c2_parameters.csv,c2
1,13.0,8.429311393974146,0.11962160070962366,0.015452400664809842,4.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,20.0,500.0,268.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s268l64L20T500N1000_c1_parameters.csv,c1
1,13.0,12.163196962501125,0.12451058927977224,0.01762562170434662,3.0,10000.0,0.0,0.00035087719298245617,1.0,34.0,2.0,64.0,15.0,500.0,18.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s18l64L15T500N10_c2_parameters.csv,c2
1,12.990844100401532,8.478033324585894,0.15,0.021572047990960623,4.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,15.0,500.0,137.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s137l64L15T500N100_c2_parameters.csv,c2
