"","X","R","T","m","s","mutations","survival_mean","survival_var","absorption","fixation","generations","organism_count","l","correlation_length","correlation_time","seed","dfit","N","k","b","files","seed2","mean_mass","var_mass","mean_volume","var_volume","mean_density","var_density","mean_centroid_x","var_centroid_x","mean_centroid_y","var_centroid_y","mean_nutrient","var_nutrient","snap_centroid_x","snap_var_x","snap_centroid_y","snap_var_y","snap_mass","snap_volume","final_nutrient","snap_density","qualitative"
"196",195,13,10,0.120905570880221,0.015791061631043,3,10000,0,8.93e-05,3,17,1,64,30,1000,196,0,100,1,1,"naive_nutrient_B_s196l64L30T1000N100_parameters.csv",196,661.988137788694,1261.31291387225,713.1714,2034.46466850685,0.928854259463394,0.002515564469685,30.6035340835117,227026.072740462,31.7199311408119,220116.607201233,0.12090557088022,1.93e-34,30.5282378345585,228710.62394717,31.7803141222804,221750.139975181,667.526748563884,713,0.120905570880221,0.936222648757201,"rings"
"197",196,13,10.6652439937771,0.130447206779753,0.021227722712396,4,10000,0,8.93e-05,3,64,1,64,30,1000,197,0,100,1,1,"naive_nutrient_B_s197l64L30T1000N100_parameters.csv",197,729.446118762616,1920.73504175776,762.5505,2625.71322107211,0.95697504014638,0.003230433805903,32.2479058110016,254948.4340069,31.7648535423739,249319.565070258,0.130447206779753,7.7e-34,32.2520323040474,256602.008414023,31.7908537622934,250542.550696483,732.951414240767,761,0.130447206779753,0.96314246286566,"rings"
"198",197,15.8106158487835,10,0.114747550819185,0.014722691562431,6,10000,0,8.93e-05,5,53,1,64,30,1000,198,0,100,1,1,"naive_nutrient_B_s198l64L30T1000N100_parameters.csv",198,644.390963387923,1014.40589315706,678.7209,2191.71537472747,0.950625782847373,0.002577329272139,31.50577936075,218682.320224132,31.5892839073024,215863.008197693,0.114747550819185,7.7e-34,31.4624977823653,218673.10224997,31.7754834547124,214557.776281046,645.106704820282,681,0.114747550819185,0.947293252305847,"rings"
"199",198,11.7514982066759,11.395682590337,0.113667240298147,0.015,5,10000,0,8.93e-05,3,28,1,64,30,1000,199,0,100,1,1,"naive_nutrient_B_s199l64L30T1000N100_parameters.csv",199,613.287777853053,2328.08524317351,669.6569,3012.23760615062,0.915528060029512,0.004021286878956,31.8005973334523,207647.010320158,31.8125867415557,207781.20610555,0.113667240298147,7.7e-34,31.7680702867427,210490.727643962,32.2151107936802,210927.282247062,619.5871341449,662,0.113667240298147,0.935932226804984,"rings"
"200",199,13.9536846260952,11.986017288008,0.076127208347152,0.022386237233018,67,10000,0,8.93e-05,2,831,1,64,10,10000,200,0,100,1,1,"naive_nutrient_B_s200l64L10T10000N100_parameters.csv",200,1181.32593279502,280257.958884726,1285.0566,332973.085705011,0.921871747436836,0.003298334586865,29.9039789613625,403784.075717062,31.3671032475307,404124.074150693,0.076127208347152,1.93e-34,30.5121771350023,980629.123742025,31.4883175453321,974516.373970622,2853.20605853692,3079,0.076127208347152,0.926666469157817,"rings"
"201",200,17.5389240111868,7.00883480316293,0.062560896013665,0.025271750696506,43,10000,0,8.93e-05,9,581,1,64,10,10000,201,0,100,1,1,"naive_nutrient_B_s201l64L10T10000N100_parameters.csv",201,1315.94223401867,188288.005806411,1396.7796,213538.568680708,0.943849946409643,0.002668678993526,31.45569647478,448381.346240353,31.4820059811338,449152.817573058,0.062560896013665,0,31.5,677040,31.4838709677419,677103.483870968,1984,1984,0.062560896013665,1,"rings"
"202",201,15.8025933714526,10,0.098145278083522,0.015952214164272,7,10000,0,8.93e-05,16,105,1,64,10,10000,202,0,100,1,1,"naive_nutrient_B_s202l64L10T10000N100_parameters.csv",202,1134.14241173768,249021.400952284,1219.0513,267354.364704781,0.925747813158792,0.003354600498085,31.5020716720164,385592.643644605,31.1221919706459,384109.442238369,0.098145278083522,7.7e-34,31.5256330368256,771787.211699393,31.5162338617772,770782.590604451,2261.52961156722,2315,0.098145278083522,0.97690263998584,"nan"
"203",202,15.0065847267998,8.67679910354965,0.083324185736887,0.022838194584841,53,10000,0,8.93e-05,9,801,1,64,10,10000,203,0,100,1,1,"naive_nutrient_B_s203l64L10T10000N100_parameters.csv",203,1259.93289651655,155972.42782672,1366.0745,175942.228572607,0.924044345375981,0.005375739815897,31.525889551651,429439.745373578,31.5882201419057,432908.427857087,0.083324185736887,0,31.5,567840,31.5384615384615,567837.538461539,1664,1664,0.083324185736887,1,"lines"
"204",203,7.12513964316387,10.403454805914,0.072779293613421,0.014314287664534,22,10000,0,8.93e-05,8,206,1,64,10,10000,204,0,100,1,1,"naive_nutrient_B_s204l64L10T10000N100_parameters.csv",204,1256.43061674315,292836.516141939,1368.7097,292634.250050915,0.902372961796827,0.00533031168747,31.9978169660618,427271.214650884,31.2582759083752,429556.40637985,0.072779293613421,0,31.9841782716003,266707.493608026,31.109427412439,272468.569869985,789.659080073679,908,0.072779293613421,0.869668590389514,"rings"
"205",204,13.8176439291081,9.30657085187512,0.108379715275276,0.023240192271702,35,10000,0,8.93e-05,7,568,1,64,10,10000,205,0,100,1,1,"naive_nutrient_B_s205l64L10T10000N100_parameters.csv",205,2078.35602440117,977712.498546693,2248.17060053779,1077087.28559088,0.918227246900606,0.007252517089636,31.5247559664832,709269.093669816,31.5406569022573,707369.181893589,0.108379715275276,7.71e-34,0,0,0,0,0,0,0.108379715275276,NA,"chains"
"206",205,10.4353626794053,14.7946724313498,0.094419581262014,0.016859362784738,27,10000,0,8.93e-05,16,396,1,64,10,10000,206,0,100,1,1,"naive_nutrient_B_s206l64L10T10000N100_parameters.csv",206,1406.35883065358,317998.696757731,1539.0915,343396.879015652,0.905535146817616,0.005569586330617,31.3747304904204,480390.980782742,31.3773523704217,479030.437465846,0.094419581262013,7.7e-34,31.4133361536866,681338.217983527,31.5414653404224,681389.567702255,1996.04969089922,2074,0.094419581262014,0.962415472950443,"mazechains"
"207",206,7.76719723967689,7.90649752760989,0.102556170796012,0.016786322386503,24,10000,0,8.93e-05,28,454,1,64,10,10000,207,0,100,1,1,"naive_nutrient_B_s207l64L10T10000N100_parameters.csv",207,932.283478681133,140238.66588228,1038.2472,138620.746766837,0.886587426745879,0.003479806482006,31.0305474658522,320300.837993732,31.3476574232599,317171.706934509,0.102556170796012,0,31.2521175555659,217291.971166613,31.5933909350783,217390.123888886,631.193830988817,726,0.102556170796012,0.869412990342724,"mazechains"
"208",207,21.9294587322485,8.77828858157434,0.089233338066819,0.013141591609711,43,10000,0,8.93e-05,21,693,1,64,10,10000,208,0,100,1,1,"naive_nutrient_B_s208l64L10T10000N100_parameters.csv",208,1244.51029263619,120508.687063992,1333.1248,124239.942019162,0.931535559416464,0.00370610124189,31.4428144529945,420995.200940403,34.6264167306155,404805.604007457,0.089233338066819,0,31.5652181136924,316212.792469233,33.5655185841247,310678.280198482,942.75954671109,1014,0.089233338066819,0.929743142713107,"chains"
"209",208,11.9338786301548,16.9984671844657,0.083918868402349,0.018717500644707,27,10000,0,8.93e-05,74,480,1,64,10,10000,209,0,100,1,1,"naive_nutrient_B_s209l64L10T10000N100_parameters.csv",209,1065.69784668675,214574.304892139,1168.2202,241379.88110007,0.910486105593088,0.004033482395825,30.6859165101006,359082.608362632,31.7216890415616,359746.218561366,0.083918868402349,0,30.5673458497175,290365.783759279,31.9943612364206,288088.247091126,859.618710536047,904,0.083918868402349,0.950905653247839,"rings"
"210",209,16.0713869684372,8.96165519901077,0.116643710787356,0.018650013062116,8,8627.8,7768045.16,8.93e-05,5,69,1,64,15,10000,210,0,100,1,1,"naive_nutrient_B_s210l64L15T10000N100_parameters.csv",210,960.951704439832,169791.146225569,1043.4632,201409.451390899,0.92223561573911,0.00296868420641,33.2538232182421,321010.475067103,31.2582621905866,326886.54608331,0.116643710787356,3.08e-33,34.2303298410266,243713.67122484,31.4177089355359,256766.565648913,746.349684062138,817,0.116643710787356,0.913524705094416,"mazechains"
"211",210,12.9258761009296,11.800497030303,0.116301321274879,0.015,5,8627.3,7773752.41,8.93e-05,17,116,1,64,15,10000,211,0,100,1,1,"naive_nutrient_B_s211l64L15T10000N100_parameters.csv",211,714.809469471869,6846.79999914706,785.3841,9668.11417860786,0.911423512527929,0.003268158835244,32.6019539688169,245581.599062338,31.9033583999621,248877.113581796,0.116301321274879,7.7e-34,32.9998558229892,260561.775858109,31.7430705874834,267108.325199929,761.857746899367,862,0.116301321274879,0.883825692458662,"ringchains"
"212",211,13,10,0.129910070024551,0.020656672060652,3,8628.4,7761895.04,8.93e-05,10,27,1,64,15,10000,212,0,100,1,1,"naive_nutrient_B_s212l64L15T10000N100_parameters.csv",212,941.089798187862,72257.0649331086,1017.9484,78843.8537228123,0.923040111499944,0.003693037414494,31.9883886262997,323439.298386312,32.1057639708757,322876.063009937,0.129910070024551,0,31.8103109344587,270434.688269496,32.5003079656513,264774.443263835,773.045032509352,838,0.129910070024551,0.922488105619752,"rings"
"213",212,10.8675434315135,10,0.102901686581794,0.017509171692523,5,8627.5,7771991.45,8.93e-05,5,25,1,64,15,10000,213,0,100,1,1,"naive_nutrient_B_s213l64L15T10000N100_parameters.csv",213,711.709973366515,17277.567517954,782.322,22709.037819782,0.911190693381371,0.00261729526516,31.0184552099726,242885.479167801,30.8630531677227,241688.518792014,0.102901686581794,1.93e-34,31.0296259023579,218370.308417912,30.7343391799956,217402.599832707,637.839078505811,702,0.102901686581794,0.908602675934204,"rings"
"214",213,13.6123599643099,10,0.099676868214427,0.017907980833828,7,8627.6,7770675.84,8.93e-05,3,42,1,64,15,10000,214,0,100,1,1,"naive_nutrient_B_s214l64L15T10000N100_parameters.csv",214,730.354489287297,23343.4096738413,792.9222,34210.1235595159,0.926440559308958,0.002758924769712,31.0721240918201,244639.778986634,32.0061831808447,246008.414827427,0.099676868214427,7.7e-34,31.097334651923,204955.629477201,32.0437368101258,205537.396996791,609.989105099651,640,0.099676868214427,0.953107976718205,"ringchains"
"215",214,13,7.21716470335874,0.121084944398142,0.017289410800484,6,8626.8,7779897.16,8.93e-05,3,38,1,64,15,10000,215,0,100,1,1,"naive_nutrient_B_s215l64L15T10000N100_parameters.csv",215,756.379652990294,15593.8316316041,810.9682,20169.5703457946,0.934303572566533,0.002148129467712,31.2250433572182,261486.105765598,31.6714905403445,255691.689784475,0.121084944398142,1.93e-34,31.2038704283588,246415.630841906,31.8213603348133,239755.440622945,706.475030769123,746,0.121084944398142,0.947017467518931,"rings"
"216",215,13,8.52532981797906,0.133458731052815,0.019514054294376,6,8628.1,7764100.49,8.93e-05,4,62,1,64,15,10000,216,0,100,1,1,"naive_nutrient_B_s216l64L15T10000N100_parameters.csv",216,864.664629835791,36567.1550808469,927.2908,42138.3950748675,0.932714255219849,0.003062959690996,31.5321784054246,295955.867623388,31.5333761739022,292200.516668599,0.133458731052815,7.7e-34,31.6212673309177,269796.312507019,31.5949494110558,264286.8445633,780.376971848896,817,0.133458731052815,0.955173772152872,"ringchains"
"217",216,13,10.4104001122605,0.117705857496826,0.018199926980396,4,8627.9,7766730.09,8.93e-05,9,52,1,64,15,10000,217,0,100,1,1,"naive_nutrient_B_s217l64L15T10000N100_parameters.csv",217,834.480635649753,71408.6916961179,907.7815,83114.9592536753,0.920114592769802,0.003117643137066,32.1084343334471,285055.644723802,31.9046706117577,281192.018494595,0.117705857496826,7.7e-34,31.8014483491183,331106.448310148,32.7215755898853,324877.149875771,954.779260583698,1112,0.117705857496826,0.858614442970952,"ringchains"
"218",217,13,8.54444339686072,0.106146750826662,0.017653068789173,4,8627.4,7772871.84,8.93e-05,10,54,1,64,15,10000,218,0,100,1,1,"naive_nutrient_B_s218l64L15T10000N100_parameters.csv",218,794.401230733049,34478.0041790126,863.9869,41970.6519935894,0.921046479312126,0.002320040636663,31.8213285098963,272824.696613291,31.5540089150468,273693.309207551,0.106146750826662,1.73e-33,32.1321163529881,219541.439604994,31.502607055296,221254.698212807,643.775452076524,699,0.106146750826662,0.920994924286872,"rings"
"219",218,13,10,0.101119361967202,0.015,4,8626.9,7778580.89,8.93e-05,3,23,1,64,15,10000,219,0,100,1,1,"naive_nutrient_B_s219l64L15T10000N100_parameters.csv",219,745.943479412092,17122.6282689625,820.1004,23223.3582556656,0.911665783985266,0.002743162379954,31.8282461023373,257876.339820002,32.154511919413,257682.560805237,0.101119361967202,0,31.8097335262519,293625.049425887,32.0078094752367,294803.422492923,854.835734023282,954,0.101119361967202,0.896054228535935,"rings"
"220",219,13.9359050004565,10.2725412957541,0.108046224373343,0.018124533794916,7,10000,0,8.93e-05,5,41,1,64,20,10000,220,0,100,1,1,"naive_nutrient_B_s220l64L20T10000N100_parameters.csv",220,920.963232417859,108487.866949243,996.8388,124960.398654425,0.925189801381144,0.003142722635959,31.2812700939234,315069.544348871,30.9331558816137,310879.071417648,0.108046224373343,3.08e-33,31.02435302447,220228.120605313,30.3328961356458,215380.786987907,639.47551397794,673,0.108046224373343,0.950186499224279,"rings"
"221",220,13,10,0.132411966777847,0.019770920649682,4,10000,0,8.93e-05,3,27,1,64,20,10000,221,0,100,1,1,"naive_nutrient_B_s221l64L20T10000N100_parameters.csv",221,824.965262581763,33653.9730774874,885.9505,39980.3508848385,0.931989831791474,0.003495237261677,32.520634479959,284268.830202243,31.4046404746507,275142.603060604,0.132411966777847,7.7e-34,32.0854572807233,336978.461666148,31.1614040570951,327957.593617094,974.907569672918,1052,0.132411966777847,0.926718222122546,"rings"
"222",221,16.1923958986921,10,0.100974687720218,0.015,5,10000,0,8.93e-05,5,36,1,64,20,10000,222,0,100,1,1,"naive_nutrient_B_s222l64L20T10000N100_parameters.csv",222,600.393148181441,7066.37128346657,638.19,11701.8256825683,0.944827782056905,0.003510568353382,33.8490751300008,196999.778782965,31.6895564189524,200903.779516246,0.100974687720218,1.93e-34,34.0109764595567,188141.959569168,31.7918514857897,191973.535097893,573.841016922226,591,0.100974687720218,0.970966187685661,"rings"
"223",222,13.8059221402588,8.48223038598473,0.124319233129527,0.017825332286417,8,9005.8,8895902.76,8.93e-05,10,74,1,64,20,10000,223,0,100,1,1,"naive_nutrient_B_s223l64L20T10000N100_parameters.csv",223,706.608047212003,1623.55678188638,741.3442,2028.3665630163,0.95337182443881,0.002728667024609,30.4849534089618,238110.038771956,32.4018676689923,240420.765807161,0.124319233129527,7.7e-34,30.4679394489539,241380.619143291,32.440131501414,239310.130317176,709.105344451412,739,0.124319233129527,0.959547150813819,"rings"
"224",223,15.891535875681,8.66733987642828,0.11287498552289,0.016162391142877,6,10000,0,8.93e-05,7,65,1,64,20,10000,224,0,100,1,1,"naive_nutrient_B_s224l64L20T10000N100_parameters.csv",224,702.079928548937,16238.9990445225,749.6375,22192.2551192619,0.939530828084885,0.002527652630634,31.34035434228,243084.675447174,31.1511429270094,225615.60831397,0.11287498552289,0,31.4736849503599,229922.43338966,31.2660035805119,210995.644661541,663.441784507438,692,0.11287498552289,0.958730902467396,"rings"
"225",224,13.3620728500691,9.70335314673582,0.124055514006869,0.020631620605345,7,10000,0,8.93e-05,3,65,1,64,20,10000,225,0,100,1,1,"naive_nutrient_B_s225l64L20T10000N100_parameters.csv",225,761.528723876611,7142.79760852662,803.9483,10849.1103381438,0.949136785992085,0.003027778684351,31.4213634856801,259896.990993768,30.5825606463469,259943.017720728,0.124055514006869,1.93e-34,31.3582028476441,254428.171294545,30.6592862516624,253643.219398642,743.532287173451,777,0.124055514006869,0.956927010519241,"rings"
"226",225,11.8437497431588,7.18480484464699,0.131885015167861,0.017612677716362,9,9003.8,8931729.96,8.93e-05,6,68,1,64,20,10000,226,0,100,1,1,"naive_nutrient_B_s226l64L20T10000N100_parameters.csv",226,797.068411211406,7853.448138509,857.5221,10716.182729863,0.930157446337726,0.002552124544321,30.9277609922865,269004.340170764,31.7919148072393,272708.185991143,0.131885015167861,7.7e-34,30.359219126567,260661.610975073,32.1443980876074,265444.747724637,772.810608809954,810,0.131885015167861,0.954087171370314,"mazechains"
"227",226,10.9765778291453,10,0.112345502629904,0.01625158846652,6,10000,0,8.93e-05,5,31,1,64,20,10000,227,0,100,1,1,"naive_nutrient_B_s227l64L20T10000N100_parameters.csv",227,890.494201487406,377700.76813996,1213.455,1116979.8409591,0.863438889625633,0.039311255557174,32.0607833594423,300627.881131801,31.9396954636734,302948.426333761,0.112345502629904,3.08e-33,32.4377500253494,219983.961962943,32.3011451212869,221776.222698604,655.068038740406,704,0.112345502629904,0.930494373210804,"rings"
"228",227,13,10,0.145430551343749,0.023651221512326,4,10000,0,8.93e-05,11,32,1,64,20,10000,228,0,100,1,1,"naive_nutrient_B_s228l64L20T10000N100_parameters.csv",228,969.030437734536,94956.7252808573,1032.8935,104649.217679518,0.937507508438874,0.003340835981902,31.4606020450277,333712.203413839,31.9581866386599,330001.633894108,0.145430551343749,0,31.411969001439,505238.794969934,32.1351331480004,507680.641663761,1505.23562879049,1566,0.145430551343749,0.961197719534159,"rings"
"229",228,14.8733536843363,9.55436845574437,0.095999967858104,0.01431430274164,9,10000,0,8.93e-05,3,71,1,64,20,10000,229,0,100,1,1,"naive_nutrient_B_s229l64L20T10000N100_parameters.csv",229,1153.51098259602,284946.5007847,1238.998,341697.108706871,0.933581223902008,0.003370063537099,31.428653631761,392537.253462845,31.0105933312732,394075.213231647,0.095999967858104,7.7e-34,31.8494424732305,582565.906521216,31.655739608384,579766.155340924,1679.77076957084,1742,0.095999967858104,0.964277135230101,"rings"
"230",229,8.94869760154132,8.87456056788619,0.102033826370807,0.015,6,10000,0,8.93e-05,3,56,1,64,30,10000,230,0,100,1,1,"naive_nutrient_B_s230l64L30T10000N100_parameters.csv",230,589.536329484845,1362.07546298882,679.7835,1893.65499324933,0.867209372021951,0.002485181987706,31.462812509783,204012.879896568,31.6673491492982,198792.867189769,0.102033826370807,1.93e-34,31.4816338210842,205748.353864197,31.6900910078387,199829.10595332,591.625806316265,682,0.102033826370807,0.867486519525315,"rings"
"231",230,10.3205961735075,9.5138296465663,0.118913623535699,0.016427258498031,8,10000,0,8.93e-05,3,51,1,64,30,10000,231,0,100,1,1,"naive_nutrient_B_s231l64L30T10000N100_parameters.csv",231,659.069574929318,1972.59937383362,711.9179,2377.12527211721,0.925417993782901,0.003059711426865,31.9714254031209,227464.981562296,30.7368423977718,225103.039621313,0.118913623535699,1.73e-33,32.0341665659666,229459.583579572,30.9597731603382,227736.787067374,663.448266998235,713,0.118913623535699,0.930502478258394,"nan"
